polymer,length_um,morphology
mineral,3.217431547,fragment
mineral,17.4325962,fragment
mineral,2.634380573,fragment
mineral,13.02256614,fragment
mineral,15.91725562,fragment
mineral,7.267629102,fragment
mineral,6.933694742,fragment
mineral,2.13787464,fragment
tire wear & asphalt,2.94031729,fragment
mineral,4.952365687,fragment
tire wear & asphalt,9.995322766,fragment
mineral,2.192792074,fragment
mineral,5.44737141,fragment
mineral,7.682814978,fragment
mineral,19.39834771,fragment
mineral,3.7126381,fragment
mineral,2.832028283,fragment
mineral,4.621113385,fragment
mineral,14.21456414,fragment
mineral,2.599861034,fragment
mineral,2.897654789,fragment
mineral,6.670222347,fragment
organic,2.72071709,fragment
mineral,2.440610149,fragment
mineral,3.027930203,fragment
mineral,3.387865822,fragment
mineral,5.151402087,fragment
mineral,9.222615755,fragment
mineral,3.139309306,fragment
mineral,8.534075825,fragment
mineral,3.518893792,fragment
mineral,5.580874326,fragment
mineral,3.586761379,fragment
mineral,3.308323555,fragment
tire wear & asphalt,3.71792667,fragment
tire wear & asphalt,4.56003717,fragment
mineral,7.054896889,fragment
mineral,3.152477496,fragment
mineral,10.79817802,fragment
mineral,12.37527265,fragment
mineral,2.093622745,fragment
mineral,3.601096367,fragment
mineral,10.77270231,fragment
mineral,2.116556569,fragment
mineral,12.08540599,fragment
tire wear & asphalt,8.158546877,fragment
mineral,2.470446996,fragment
tire wear & asphalt,8.516804921,fragment
mineral,4.807397274,fragment
mineral,5.256284707,fragment
mineral,2.011786733,fragment
mineral,2.770118265,fragment
mineral,2.716483559,fragment
mineral,9.159479369,fragment
mineral,5.618808231,fragment
mineral,14.8915319,fragment
mineral,12.66922714,fragment
tire wear & asphalt,2.735643375,fragment
mineral,2.525951646,fragment
mineral,18.10204337,fragment
mineral,15.09676059,fragment
mineral,12.98947221,fragment
mineral,3.324680545,fragment
mineral,11.0402335,fragment
mineral,14.95856823,fragment
mineral,6.072576703,fragment
mineral,13.21040025,fragment
mineral,2.986975545,fragment
mineral,2.619961608,fragment
mineral,17.47412174,fragment
mineral,6.397411429,fragment
tire wear & asphalt,3.922991918,fragment
mineral,11.76564452,fragment
mineral,6.674256098,fragment
mineral,4.505213258,fragment
mineral,5.319610136,fragment
mineral,5.731771431,fragment
mineral,3.769479673,fragment
tire wear & asphalt,16.30607034,fragment
mineral,7.989619503,fragment
mineral,2.896859314,fragment
mineral,10.69096667,fragment
mineral,2.343551304,fragment
mineral,4.520087586,fragment
mineral,13.83703657,fragment
mineral,5.829559047,fragment
mineral,2.542634565,fragment
mineral,3.361695574,fragment
mineral,2.936138833,fragment
tire wear & asphalt,19.41695297,fragment
mineral,5.044462187,fragment
mineral,2.598249014,fragment
mineral,4.263459035,fragment
tire wear & asphalt,3.179426398,fragment
mineral,4.026422301,fragment
mineral,3.310026478,fragment
mineral,2.694028725,fragment
mineral,5.323482697,fragment
mineral,9.914674844,fragment
mineral,2.819250871,fragment
mineral,3.477625364,fragment
mineral,5.263459378,fragment
mineral,2.427921483,fragment
mineral,2.418613703,fragment
mineral,2.108550667,fragment
mineral,7.135860839,fragment
mineral,2.388457858,fragment
mineral,19.32329156,fragment
mineral,3.088838861,fragment
mineral,7.059439582,fragment
mineral,8.368587691,fragment
mineral,5.196939011,fragment
mineral,15.22107861,fragment
mineral,15.79823996,fragment
mineral,2.368760118,fragment
mineral,6.138650289,fragment
mineral,4.936797394,fragment
mineral,12.59378061,fragment
mineral,3.909069139,fragment
mineral,12.67777419,fragment
mineral,2.925796007,fragment
mineral,3.386126651,fragment
mineral,18.75011726,fragment
mineral,2.551015567,fragment
mineral,3.195572491,fragment
tire wear & asphalt,14.43897517,fragment
mineral,6.086198211,fragment
mineral,19.17797833,fragment
mineral,9.945729157,fragment
mineral,2.366829068,fragment
mineral,7.466564826,fragment
mineral,2.243182894,fragment
mineral,5.124359077,fragment
mineral,6.187479417,fragment
mineral,5.143282062,fragment
tire wear & asphalt,3.349325526,fragment
tire wear & asphalt,13.98235551,fragment
mineral,4.472885612,fragment
mineral,18.3624812,fragment
mineral,2.286013125,fragment
mineral,11.99278171,fragment
mineral,6.815489527,fragment
mineral,2.988727933,fragment
tire wear & asphalt,3.828586678,fragment
mineral,9.615404859,fragment
tire wear & asphalt,2.585689008,fragment
tire wear & asphalt,11.4417728,fragment
tire wear & asphalt,2.976163061,fragment
mineral,10.36790129,fragment
mineral,6.004685808,fragment
mineral,3.902002771,fragment
mineral,9.617683767,fragment
metallic,5.205466964,fragment
mineral,16.18547319,fragment
mineral,11.27206504,fragment
mineral,16.66060766,fragment
mineral,6.770568148,fragment
mineral,6.599333966,fragment
mineral,3.015932243,fragment
mineral,3.559442688,fragment
tire wear & asphalt,4.467879971,fragment
mineral,19.56941612,fragment
mineral,13.63015295,fragment
mineral,2.220208534,fragment
mineral,6.847887137,fragment
tire wear & asphalt,2.834859784,fragment
mineral,2.446402326,fragment
tire wear & asphalt,4.58142499,fragment
mineral,3.706191596,fragment
mineral,8.943071001,fragment
mineral,3.880307671,fragment
mineral,2.224534479,fragment
mineral,8.179945638,fragment
mineral,13.93918131,fragment
mineral,2.636733833,fragment
mineral,3.028317004,fragment
mineral,7.814364315,fragment
tire wear & asphalt,15.10107603,fragment
mineral,7.706137714,fragment
mineral,3.108687825,fragment
mineral,14.76576913,fragment
mineral,5.296611439,fragment
mineral,7.548257418,fragment
mineral,4.747065494,fragment
mineral,7.856529684,fragment
mineral,2.182351454,fragment
tire wear & asphalt,9.385121048,fragment
mineral,14.33500868,fragment
mineral,2.151792192,fragment
mineral,2.434239293,fragment
mineral,9.589205398,fragment
mineral,3.434504555,fragment
mineral,3.065802753,fragment
mineral,3.552691189,fragment
mineral,2.179166406,fragment
mineral,2.856958182,fragment
mineral,2.149132391,fragment
mineral,3.51524133,fragment
mineral,6.985148812,fragment
mineral,4.528580444,fragment
mineral,4.879968811,fragment
mineral,4.635700514,fragment
mineral,5.853640425,fragment
mineral,14.80300065,fragment
mineral,12.27194322,fragment
mineral,9.641109222,fragment
mineral,18.67984525,fragment
mineral,3.816932781,fragment
mineral,2.141458818,fragment
mineral,3.330571074,fragment
mineral,2.488683944,fragment
mineral,3.699059194,fragment
mineral,3.11286926,fragment
mineral,4.391374833,fragment
mineral,15.82829932,fragment
mineral,4.701613131,fragment
mineral,7.383725809,fragment
mineral,6.459957577,fragment
tire wear & asphalt,3.33721234,fragment
mineral,13.51899262,fragment
mineral,3.170556226,fragment
tire wear & asphalt,13.36667507,fragment
mineral,5.440736411,fragment
tire wear & asphalt,3.764194988,fragment
mineral,2.137863636,fragment
mineral,3.208835266,fragment
mineral,16.11984602,fragment
mineral,3.068528723,fragment
metallic,15.48207913,fragment
mineral,2.520508504,fragment
mineral,2.542951335,fragment
mineral,6.922587576,fragment
mineral,3.347623026,fragment
mineral,2.601658448,fragment
mineral,3.068747969,fragment
tire wear & asphalt,10.49024615,fragment
tire wear & asphalt,4.391104847,fragment
tire wear & asphalt,6.65988916,fragment
mineral,3.496181183,fragment
mineral,5.540377625,fragment
mineral,4.727906925,fragment
mineral,15.92216148,fragment
mineral,3.775916957,fragment
mineral,2.969074602,fragment
mineral,2.173010268,fragment
mineral,5.417495479,fragment
mineral,3.162884086,fragment
mineral,3.670187965,fragment
mineral,3.64492989,fragment
mineral,17.82889653,fragment
mineral,17.99513442,fragment
mineral,2.837743646,fragment
mineral,4.541766623,fragment
mineral,2.507502436,fragment
mineral,4.219203887,fragment
mineral,2.730140531,fragment
mineral,2.036596211,fragment
metallic,2.531936773,fragment
mineral,4.749582772,fragment
mineral,18.34225696,fragment
mineral,10.4524337,fragment
mineral,4.36557097,fragment
mineral,9.908523788,fragment
mineral,10.89423745,fragment
mineral,4.976826849,fragment
mineral,3.662359196,fragment
mineral,7.731791401,fragment
mineral,2.208465005,fragment
mineral,3.721497181,fragment
mineral,19.50987748,fragment
mineral,5.09934112,fragment
mineral,2.683661084,fragment
mineral,17.32650749,fragment
mineral,3.340936615,fragment
tire wear & asphalt,2.701502494,fragment
mineral,7.237933883,fragment
mineral,5.950839839,fragment
mineral,10.19380861,fragment
mineral,3.159390274,fragment
mineral,4.027926004,fragment
mineral,4.274927741,fragment
mineral,3.426212908,fragment
mineral,8.088366786,fragment
tire wear & asphalt,2.872336082,fragment
mineral,5.740791303,fragment
mineral,3.083641112,fragment
mineral,3.078582651,fragment
mineral,3.114764037,fragment
mineral,2.005083456,fragment
tire wear & asphalt,5.526588566,fragment
tire wear & asphalt,4.047077263,fragment
mineral,4.296802335,fragment
mineral,7.790557763,fragment
mineral,4.164149597,fragment
mineral,3.097399618,fragment
mineral,7.052404837,fragment
mineral,15.31733872,fragment
mineral,2.03950534,fragment
mineral,6.08499579,fragment
mineral,5.027806237,fragment
mineral,12.80262148,fragment
mineral,2.192718391,fragment
mineral,2.182465227,fragment
mineral,13.19727491,fragment
mineral,9.0591322,fragment
mineral,5.261238479,fragment
mineral,2.38844362,fragment
metallic,2.856241818,fragment
mineral,3.683143786,fragment
mineral,5.237474164,fragment
mineral,2.560230792,fragment
mineral,5.918671785,fragment
organic,2.713487147,fragment
mineral,4.728068804,fragment
mineral,8.741102354,fragment
mineral,2.525331246,fragment
mineral,16.99122533,fragment
mineral,3.001695024,fragment
mineral,2.822892552,fragment
mineral,11.29010236,fragment
mineral,7.449185591,fragment
mineral,6.909973022,fragment
mineral,2.472610644,fragment
mineral,4.193805718,fragment
mineral,6.397407196,fragment
mineral,2.731421181,fragment
mineral,3.078204119,fragment
mineral,3.761773233,fragment
mineral,12.17050809,fragment
mineral,8.731598771,fragment
mineral,3.390869339,fragment
mineral,9.529855453,fragment
mineral,2.330457809,fragment
mineral,18.80274649,fragment
mineral,7.090144691,fragment
metallic,4.326326716,fragment
mineral,4.190744364,fragment
mineral,2.261722286,fragment
mineral,14.68187065,fragment
mineral,8.75129631,fragment
mineral,3.172915649,fragment
mineral,2.552491699,fragment
tire wear & asphalt,3.088059425,fragment
tire wear & asphalt,2.538662106,fragment
mineral,5.523526098,fragment
mineral,5.43541613,fragment
mineral,2.60301073,fragment
tire wear & asphalt,13.83577258,fragment
mineral,3.363060634,fragment
mineral,4.35939415,fragment
mineral,2.097365769,fragment
tire wear & asphalt,3.58561056,fragment
tire wear & asphalt,3.826464333,fragment
mineral,13.98184837,fragment
mineral,9.479312056,fragment
mineral,2.753177467,fragment
mineral,17.91609162,fragment
mineral,9.365630618,fragment
mineral,5.818078329,fragment
mineral,14.10854228,fragment
mineral,3.633736077,fragment
mineral,3.162678886,fragment
tire wear & asphalt,3.049817491,fragment
mineral,4.502911845,fragment
mineral,3.558918342,fragment
mineral,2.148684272,fragment
mineral,7.929880967,fragment
paint,2.031939045,film
mineral,2.404548481,fragment
mineral,14.08993126,fragment
mineral,18.84189722,fragment
mineral,2.773803158,fragment
mineral,16.55876903,fragment
mineral,6.086748566,fragment
mineral,7.321618978,fragment
mineral,2.118127693,fragment
mineral,6.475518325,fragment
mineral,2.449980631,fragment
mineral,2.748513903,fragment
tire wear & asphalt,6.048859942,fragment
mineral,14.71852302,fragment
mineral,11.7814066,fragment
mineral,14.1612767,fragment
mineral,7.609377375,fragment
tire wear & asphalt,6.451940371,fragment
tire wear & asphalt,2.756860009,fragment
mineral,2.254153064,fragment
mineral,5.294233448,fragment
mineral,17.20884476,fragment
tire wear & asphalt,18.60621463,fragment
mineral,3.766120501,fragment
mineral,4.491907044,fragment
mineral,6.7419749,fragment
mineral,4.397410451,fragment
mineral,3.939913236,fragment
mineral,4.346515462,fragment
mineral,9.635916677,fragment
mineral,7.086791911,fragment
mineral,2.249617927,fragment
mineral,6.693316819,fragment
mineral,5.168744426,fragment
tire wear & asphalt,13.66144374,fragment
mineral,4.221158116,fragment
mineral,2.1851636,fragment
mineral,2.1867054,fragment
mineral,3.525364638,fragment
tire wear & asphalt,3.488490971,fragment
mineral,17.48162519,fragment
mineral,4.631093341,fragment
mineral,15.34063359,fragment
mineral,2.069452051,fragment
mineral,7.822815201,fragment
mineral,11.82889072,fragment
mineral,2.340317052,fragment
tire wear & asphalt,4.715343546,fragment
mineral,3.040458261,fragment
mineral,5.857930275,fragment
mineral,2.888098462,fragment
mineral,2.563940367,fragment
mineral,2.585651951,fragment
mineral,3.298509051,fragment
mineral,11.53080691,fragment
mineral,10.88171682,fragment
tire wear & asphalt,6.760046982,fragment
mineral,3.00683422,fragment
paint,9.167236502,film
mineral,6.91760018,fragment
mineral,3.229436913,fragment
mineral,3.415096551,fragment
tire wear & asphalt,2.511698498,fragment
mineral,14.37786399,fragment
mineral,7.199422701,fragment
mineral,2.393099557,fragment
mineral,11.60983524,fragment
mineral,2.418371459,fragment
mineral,2.420738833,fragment
mineral,4.419098787,fragment
paint,3.19997221,film
mineral,11.71338692,fragment
mineral,4.431820459,fragment
tire wear & asphalt,2.744351211,fragment
tire wear & asphalt,10.73345863,fragment
mineral,3.106152365,fragment
tire wear & asphalt,8.20672976,fragment
mineral,13.69677265,fragment
mineral,2.290154627,fragment
mineral,4.915027938,fragment
tire wear & asphalt,13.98518583,fragment
mineral,10.79611525,fragment
mineral,2.951998843,fragment
mineral,4.105365034,fragment
mineral,3.222396486,fragment
mineral,2.921174165,fragment
mineral,13.70136903,fragment
tire wear & asphalt,2.253043714,fragment
tire wear & asphalt,12.76231024,fragment
mineral,2.229952543,fragment
mineral,4.33999186,fragment
mineral,5.263991843,fragment
mineral,8.13538082,fragment
mineral,4.94238635,fragment
mineral,8.277715762,fragment
metallic,4.449276572,fragment
mineral,5.599371291,fragment
tire wear & asphalt,2.148027485,fragment
mineral,3.431084274,fragment
mineral,2.073975231,fragment
mineral,4.495062592,fragment
mineral,7.28301439,fragment
mineral,3.575771504,fragment
tire wear & asphalt,6.387775012,fragment
mineral,2.734284065,fragment
tire wear & asphalt,8.021189114,fragment
mineral,12.99578557,fragment
mineral,4.129838468,fragment
mineral,2.016382305,fragment
mineral,2.830144455,fragment
mineral,7.138835054,fragment
mineral,5.901562449,fragment
tire wear & asphalt,5.780431865,fragment
mineral,7.600677719,fragment
metallic,3.512070996,fragment
mineral,4.738576184,fragment
mineral,6.347282714,fragment
mineral,3.365901358,fragment
mineral,7.717964717,fragment
mineral,3.622291093,fragment
mineral,2.798047181,fragment
mineral,3.096156793,fragment
tire wear & asphalt,14.2815035,fragment
tire wear & asphalt,8.700665099,fragment
tire wear & asphalt,6.252764647,fragment
mineral,3.619368244,fragment
mineral,16.72323864,fragment
mineral,2.28822476,fragment
mineral,3.094844201,fragment
mineral,2.903456482,fragment
tire wear & asphalt,3.59949554,fragment
tire wear & asphalt,6.572177738,fragment
mineral,4.727852407,fragment
mineral,2.172060064,fragment
mineral,7.035968949,fragment
mineral,2.12318888,fragment
mineral,2.958144264,fragment
mineral,10.65956476,fragment
paint,9.537173425,film
tire wear & asphalt,11.08008814,fragment
mineral,3.240400492,fragment
mineral,2.235677802,fragment
mineral,3.337120831,fragment
mineral,3.694984614,fragment
mineral,5.329561199,fragment
mineral,2.369707151,fragment
mineral,2.41189486,fragment
metallic,3.936659495,fragment
mineral,3.888381728,fragment
mineral,2.175916986,fragment
mineral,2.475747122,fragment
mineral,7.257797195,fragment
mineral,2.153837796,fragment
mineral,6.132037639,fragment
mineral,16.83676843,fragment
mineral,4.675742555,fragment
mineral,2.800069872,fragment
mineral,4.067923795,fragment
tire wear & asphalt,16.57620826,fragment
mineral,3.814357996,fragment
mineral,3.066735004,fragment
mineral,6.032804232,fragment
mineral,9.307873631,fragment
mineral,2.445993028,fragment
mineral,12.29436652,fragment
mineral,2.0254482,fragment
mineral,3.949241601,fragment
mineral,4.002455641,fragment
mineral,4.207939907,fragment
mineral,2.655393954,fragment
mineral,4.586433191,fragment
tire wear & asphalt,4.33205842,fragment
tire wear & asphalt,11.92066563,fragment
mineral,3.451947218,fragment
mineral,2.560389896,fragment
mineral,2.144899023,fragment
mineral,11.95681242,fragment
mineral,3.487097681,fragment
mineral,5.887269099,fragment
mineral,2.510440562,fragment
mineral,2.069345391,fragment
mineral,8.745422668,fragment
mineral,2.381292359,fragment
mineral,17.06721976,fragment
mineral,5.554889369,fragment
mineral,2.156478098,fragment
mineral,5.743617507,fragment
mineral,2.723773874,fragment
mineral,10.07856618,fragment
mineral,2.086280702,fragment
tire wear & asphalt,11.4171768,fragment
mineral,2.511693096,fragment
mineral,4.109190931,fragment
tire wear & asphalt,8.764708035,fragment
mineral,2.273760682,fragment
mineral,3.386220403,fragment
mineral,2.187619282,fragment
tire wear & asphalt,2.13371833,fragment
mineral,2.258399352,fragment
mineral,2.010647792,fragment
mineral,2.035645328,fragment
mineral,14.71658768,fragment
mineral,2.46220809,fragment
mineral,2.314782427,fragment
mineral,8.452762565,fragment
mineral,8.764603149,fragment
mineral,3.310090585,fragment
tire wear & asphalt,3.74451586,fragment
mineral,2.408699024,fragment
mineral,9.694280835,fragment
mineral,7.831852474,fragment
mineral,6.012774872,fragment
tire wear & asphalt,15.19506197,fragment
mineral,2.45688442,fragment
mineral,11.4209558,fragment
mineral,5.746454201,fragment
mineral,2.91524051,fragment
mineral,10.54478439,fragment
mineral,6.250518919,fragment
mineral,2.466333444,fragment
mineral,2.348240826,fragment
tire wear & asphalt,2.345569878,fragment
mineral,3.236638498,fragment
mineral,10.99367569,fragment
mineral,7.087370339,fragment
organic,4.102887524,fragment
mineral,2.251812201,fragment
mineral,3.803395807,fragment
mineral,3.493813945,fragment
mineral,4.642862308,fragment
mineral,2.184717434,fragment
mineral,3.535220675,fragment
mineral,16.25776874,fragment
mineral,3.370681404,fragment
mineral,3.973187689,fragment
mineral,5.214665013,fragment
mineral,9.234649671,fragment
mineral,5.337472472,fragment
mineral,5.296351254,fragment
mineral,4.995315854,fragment
mineral,2.503722299,fragment
mineral,2.784532529,fragment
mineral,3.986106793,fragment
mineral,12.44200361,fragment
mineral,2.357105305,fragment
mineral,7.124515251,fragment
mineral,2.46879911,fragment
mineral,3.059402089,fragment
tire wear & asphalt,3.020557704,fragment
mineral,3.651112925,fragment
mineral,3.192390932,fragment
tire wear & asphalt,4.168468511,fragment
tire wear & asphalt,11.63433656,fragment
mineral,7.775148749,fragment
mineral,4.887732174,fragment
tire wear & asphalt,14.17188702,fragment
mineral,2.275381312,fragment
mineral,2.190399323,fragment
mineral,3.228751494,fragment
mineral,3.779902883,fragment
mineral,3.145015313,fragment
mineral,19.18595472,fragment
tire wear & asphalt,2.447080686,fragment
mineral,10.43971285,fragment
mineral,2.059565616,fragment
mineral,10.14400119,fragment
mineral,3.363833576,fragment
mineral,4.443403627,fragment
mineral,2.019859464,fragment
mineral,3.912347388,fragment
mineral,5.448412297,fragment
mineral,6.414204246,fragment
metallic,10.67315661,fragment
mineral,9.188036712,fragment
mineral,2.112103714,fragment
mineral,3.138969247,fragment
tire wear & asphalt,2.5765847,fragment
mineral,3.086870389,fragment
mineral,2.708009901,fragment
mineral,9.331509377,fragment
mineral,7.856355055,fragment
mineral,2.252751037,fragment
tire wear & asphalt,13.0928521,fragment
tire wear & asphalt,3.913498129,fragment
mineral,2.751994041,fragment
tire wear & asphalt,15.18738286,fragment
mineral,3.707665271,fragment
tire wear & asphalt,7.766153708,fragment
tire wear & asphalt,2.639784061,fragment
tire wear & asphalt,2.377399355,fragment
tire wear & asphalt,5.376984972,fragment
mineral,3.969436863,fragment
mineral,14.918889,fragment
tire wear & asphalt,12.66050875,fragment
mineral,3.937590156,fragment
mineral,2.098971152,fragment
tire wear & asphalt,13.39892544,fragment
mineral,2.015771422,fragment
mineral,4.31480446,fragment
mineral,2.873035656,fragment
mineral,8.17062443,fragment
mineral,8.541957493,fragment
mineral,9.877478742,fragment
metallic,5.829135618,fragment
mineral,2.582137583,fragment
mineral,4.407738793,fragment
mineral,2.898292996,fragment
mineral,7.064399878,fragment
mineral,5.227898429,fragment
mineral,3.420182675,fragment
mineral,2.829330959,fragment
mineral,3.653646012,fragment
mineral,4.55314192,fragment
mineral,2.978636661,fragment
mineral,4.789058011,fragment
tire wear & asphalt,4.019404364,fragment
mineral,2.825548117,fragment
mineral,11.12051231,fragment
mineral,2.789586887,fragment
mineral,2.092878264,fragment
mineral,5.638129661,fragment
mineral,2.656158807,fragment
mineral,2.491029215,fragment
mineral,13.13547622,fragment
organic,6.713217045,fragment
mineral,2.191533455,fragment
tire wear & asphalt,11.103346,fragment
mineral,4.648251181,fragment
tire wear & asphalt,2.958819654,fragment
tire wear & asphalt,4.174329711,fragment
tire wear & asphalt,2.565271569,fragment
mineral,2.961815485,fragment
mineral,2.438844692,fragment
tire wear & asphalt,4.965238476,fragment
mineral,3.452782773,fragment
mineral,2.547981468,fragment
mineral,6.271061692,fragment
mineral,2.618066775,fragment
mineral,7.19842611,fragment
mineral,3.889603244,fragment
tire wear & asphalt,3.32882639,fragment
mineral,13.67096032,fragment
mineral,2.218873855,fragment
mineral,2.144106543,fragment
mineral,3.280436912,fragment
organic,16.16232887,fragment
mineral,2.512427556,fragment
mineral,2.132580147,fragment
mineral,5.171149458,fragment
tire wear & asphalt,2.523144509,fragment
mineral,2.214919516,fragment
mineral,2.501418549,fragment
mineral,4.046468746,fragment
mineral,4.756728296,fragment
tire wear & asphalt,2.370741744,fragment
mineral,10.59918367,fragment
mineral,12.30665139,fragment
mineral,3.586033404,fragment
mineral,4.840027977,fragment
mineral,14.18135391,fragment
mineral,5.584807277,fragment
mineral,9.456737386,fragment
mineral,2.100961079,fragment
mineral,3.136849525,fragment
mineral,3.136381725,fragment
mineral,8.134338849,fragment
tire wear & asphalt,2.034557527,fragment
mineral,9.068915244,fragment
mineral,5.793165736,fragment
mineral,3.853723163,fragment
mineral,2.491837456,fragment
mineral,6.353979638,fragment
mineral,2.033416717,fragment
mineral,4.0012499,fragment
mineral,6.242192847,fragment
mineral,8.141298109,fragment
mineral,7.100916921,fragment
mineral,8.721700836,fragment
tire wear & asphalt,2.805766967,fragment
mineral,5.372462586,fragment
mineral,3.457728445,fragment
tire wear & asphalt,11.60906145,fragment
mineral,5.055037428,fragment
mineral,8.852827397,fragment
tire wear & asphalt,6.350742559,fragment
mineral,4.243913505,fragment
mineral,2.570938303,fragment
mineral,3.123808335,fragment
tire wear & asphalt,13.73607749,fragment
mineral,3.045975487,fragment
tire wear & asphalt,15.15002556,fragment
tire wear & asphalt,3.412006922,fragment
mineral,2.739839924,fragment
tire wear & asphalt,4.375586856,fragment
mineral,2.662924822,fragment
mineral,13.59262084,fragment
mineral,15.51238182,fragment
organic,3.653539984,fragment
mineral,18.25460862,fragment
mineral,4.579790179,fragment
mineral,13.32782344,fragment
mineral,2.901769667,fragment
tire wear & asphalt,3.752784701,fragment
mineral,14.09151378,fragment
mineral,3.708108605,fragment
mineral,3.339865391,fragment
mineral,17.1514746,fragment
mineral,14.92972272,fragment
mineral,2.895173953,fragment
mineral,9.470851218,fragment
mineral,4.565095709,fragment
mineral,10.5126399,fragment
mineral,3.509635194,fragment
metallic,3.712109663,fragment
mineral,4.628884739,fragment
mineral,16.25673924,fragment
mineral,3.359938021,fragment
tire wear & asphalt,3.795775552,fragment
mineral,2.372263507,fragment
mineral,12.1356545,fragment
mineral,9.680756401,fragment
mineral,12.35147118,fragment
mineral,2.664639807,fragment
tire wear & asphalt,2.049661999,fragment
mineral,2.434307412,fragment
mineral,3.87474412,fragment
mineral,2.330576981,fragment
mineral,17.78842677,fragment
mineral,2.919672002,fragment
metallic,3.221896286,fragment
mineral,4.652224717,fragment
mineral,2.84440147,fragment
mineral,2.841086749,fragment
mineral,8.84456426,fragment
mineral,12.88666754,fragment
mineral,5.699138493,fragment
mineral,3.337098146,fragment
mineral,2.54471632,fragment
mineral,2.154979668,fragment
mineral,4.26665854,fragment
mineral,2.33336102,fragment
tire wear & asphalt,4.04571982,fragment
mineral,5.482612685,fragment
mineral,2.418491941,fragment
mineral,2.025733157,fragment
mineral,2.199900033,fragment
mineral,9.377645941,fragment
mineral,2.392513135,fragment
mineral,3.656490464,fragment
paint,2.257383364,film
mineral,2.757252803,fragment
mineral,4.830734184,fragment
mineral,5.500298451,fragment
mineral,5.362250711,fragment
mineral,15.24239564,fragment
mineral,6.429124045,fragment
mineral,11.12690799,fragment
tire wear & asphalt,3.068217848,fragment
mineral,2.632703809,fragment
tire wear & asphalt,2.588274601,fragment
mineral,3.326325376,fragment
tire wear & asphalt,3.928361676,fragment
mineral,8.441746439,fragment
organic,2.129711184,fragment
mineral,2.354507891,fragment
mineral,2.138684221,fragment
mineral,3.996715313,fragment
mineral,11.80257924,fragment
mineral,3.269152986,fragment
mineral,15.79030386,fragment
mineral,4.86065704,fragment
mineral,5.036354629,fragment
mineral,17.17952802,fragment
mineral,2.130205909,fragment
mineral,5.882624704,fragment
mineral,8.991449694,fragment
mineral,4.49025058,fragment
mineral,9.730692808,fragment
mineral,13.10092644,fragment
tire wear & asphalt,2.213672243,fragment
mineral,2.121508475,fragment
mineral,2.315632619,fragment
mineral,3.95290073,fragment
mineral,6.49695573,fragment
mineral,3.68241443,fragment
mineral,2.283996494,fragment
mineral,9.20653284,fragment
mineral,3.803058592,fragment
mineral,3.448704491,fragment
mineral,2.006774781,fragment
mineral,2.120948405,fragment
mineral,3.269320519,fragment
mineral,5.368026613,fragment
mineral,3.444919309,fragment
mineral,2.070451466,fragment
tire wear & asphalt,7.458245401,fragment
mineral,2.156216464,fragment
mineral,19.54415797,fragment
tire wear & asphalt,18.73304361,fragment
mineral,12.7139905,fragment
mineral,2.722597969,fragment
mineral,3.152891063,fragment
mineral,7.921282747,fragment
mineral,9.254809688,fragment
mineral,8.803763361,fragment
mineral,3.828099821,fragment
mineral,4.302087751,fragment
mineral,2.983593317,fragment
mineral,8.92688095,fragment
mineral,3.073523009,fragment
tire wear & asphalt,3.280614358,fragment
mineral,11.87116199,fragment
mineral,4.178260332,fragment
mineral,4.560223666,fragment
mineral,3.8936685,fragment
mineral,3.962235346,fragment
tire wear & asphalt,6.63351754,fragment
mineral,7.408466811,fragment
mineral,13.26991738,fragment
mineral,17.14423537,fragment
tire wear & asphalt,2.682774348,fragment
mineral,4.390179094,fragment
mineral,5.771197131,fragment
mineral,2.089528321,fragment
mineral,3.523781549,fragment
mineral,4.392622889,fragment
mineral,6.702140741,fragment
mineral,4.977645861,fragment
mineral,3.6682332,fragment
mineral,2.290179164,fragment
mineral,11.70295067,fragment
mineral,6.57898616,fragment
mineral,2.436636061,fragment
mineral,3.015339141,fragment
mineral,16.48769146,fragment
mineral,5.517336329,fragment
tire wear & asphalt,5.169379529,fragment
mineral,6.368766968,fragment
mineral,5.570710354,fragment
mineral,6.3946713,fragment
mineral,2.851108574,fragment
mineral,5.790504516,fragment
mineral,8.000161344,fragment
mineral,13.02782594,fragment
mineral,2.780897028,fragment
mineral,14.83781284,fragment
mineral,2.58212444,fragment
mineral,16.12623619,fragment
mineral,14.06165921,fragment
mineral,2.979720798,fragment
mineral,14.6914672,fragment
paint,3.812717444,film
mineral,5.495941549,fragment
mineral,13.01366753,fragment
tire wear & asphalt,8.849213246,fragment
mineral,16.28689476,fragment
mineral,2.328484225,fragment
mineral,3.188765565,fragment
mineral,12.25448383,fragment
tire wear & asphalt,13.14163129,fragment
mineral,11.41994889,fragment
tire wear & asphalt,2.046575598,fragment
mineral,2.184078149,fragment
mineral,2.172925157,fragment
mineral,5.458718115,fragment
mineral,3.675864463,fragment
mineral,11.45334149,fragment
mineral,2.622972983,fragment
mineral,4.135910735,fragment
mineral,6.611578831,fragment
mineral,12.87114119,fragment
mineral,4.732510712,fragment
mineral,6.79714618,fragment
mineral,2.27813528,fragment
mineral,18.13889538,fragment
mineral,2.124970711,fragment
mineral,2.759387525,fragment
mineral,2.000189087,fragment
mineral,2.179877159,fragment
mineral,4.364241986,fragment
mineral,2.506238814,fragment
