polymer,length_um,morphology
mineral,7.613926646,fragment
mineral,2.254245632,fragment
mineral,3.777329907,fragment
mineral,4.583678876,fragment
tire wear & asphalt,10.30973616,fragment
mineral,2.460424569,fragment
mineral,3.166058831,fragment
tire wear & asphalt,6.575021701,fragment
tire wear & asphalt,2.891237359,fragment
mineral,3.574163154,fragment
tire wear & asphalt,8.756633392,fragment
tire wear & asphalt,9.487292343,fragment
mineral,2.777957284,fragment
mineral,10.16661841,fragment
tire wear & asphalt,3.565021466,fragment
mineral,2.69169375,fragment
mineral,3.580664592,fragment
mineral,7.940152442,fragment
mineral,4.77097738,fragment
mineral,4.651207965,fragment
mineral,4.877613339,fragment
mineral,4.477856785,fragment
mineral,9.560092605,fragment
tire wear & asphalt,2.637928341,fragment
mineral,10.71582213,fragment
mineral,7.262408276,fragment
mineral,2.250778752,fragment
mineral,6.044943093,fragment
mineral,2.639284953,fragment
mineral,2.68097439,fragment
mineral,8.567001177,fragment
mineral,2.268571714,fragment
mineral,4.134503114,fragment
mineral,2.528180811,fragment
mineral,3.154582661,fragment
mineral,2.559366459,fragment
mineral,14.29245717,fragment
mineral,13.0972596,fragment
mineral,5.560913066,fragment
mineral,7.643492604,fragment
mineral,8.609377811,fragment
mineral,5.162747108,fragment
mineral,3.44801471,fragment
mineral,3.269856986,fragment
mineral,18.7353495,fragment
mineral,12.78982189,fragment
tire wear & asphalt,4.041768869,fragment
mineral,5.291724842,fragment
mineral,2.347092608,fragment
tire wear & asphalt,5.700750226,fragment
mineral,5.243418719,fragment
mineral,4.087496091,fragment
mineral,2.521763223,fragment
mineral,3.319563361,fragment
mineral,2.306267374,fragment
mineral,4.126443068,fragment
mineral,13.09982747,fragment
mineral,15.75451841,fragment
mineral,10.09717454,fragment
mineral,2.301253655,fragment
mineral,8.276346631,fragment
mineral,3.441140413,fragment
mineral,17.15071845,fragment
mineral,10.89319129,fragment
mineral,7.811873031,fragment
mineral,3.337493025,fragment
metallic,4.806917915,fragment
mineral,8.099771327,fragment
mineral,5.018205955,fragment
tire wear & asphalt,10.89068649,fragment
mineral,5.555390462,fragment
mineral,9.928950453,fragment
mineral,3.288133785,fragment
mineral,2.902554954,fragment
mineral,9.02633323,fragment
tire wear & asphalt,9.059724504,fragment
tire wear & asphalt,15.20666547,fragment
mineral,2.092325085,fragment
mineral,4.449731412,fragment
mineral,4.427906549,fragment
mineral,2.253888129,fragment
mineral,2.763396235,fragment
mineral,7.585597015,fragment
tire wear & asphalt,2.291084044,fragment
tire wear & asphalt,8.737426405,fragment
tire wear & asphalt,5.743614529,fragment
mineral,6.448287304,fragment
mineral,2.750262253,fragment
mineral,2.931679244,fragment
mineral,14.54414191,fragment
tire wear & asphalt,3.597428787,fragment
mineral,9.802854851,fragment
mineral,2.727801346,fragment
mineral,5.954084264,fragment
tire wear & asphalt,3.23129107,fragment
mineral,6.430249791,fragment
mineral,11.33744402,fragment
tire wear & asphalt,5.288679476,fragment
mineral,2.395009296,fragment
mineral,3.496845561,fragment
mineral,19.88461908,fragment
tire wear & asphalt,2.2612007,fragment
mineral,3.702680632,fragment
mineral,6.025853963,fragment
mineral,2.916469725,fragment
tire wear & asphalt,2.031159015,fragment
mineral,3.609939957,fragment
tire wear & asphalt,2.999470106,fragment
mineral,8.123084405,fragment
mineral,2.153644083,fragment
mineral,17.00540639,fragment
mineral,2.46596524,fragment
mineral,2.473457956,fragment
mineral,4.286248363,fragment
mineral,5.399333034,fragment
mineral,11.94249267,fragment
mineral,8.149808175,fragment
mineral,2.639663956,fragment
mineral,5.319613152,fragment
tire wear & asphalt,3.403548511,fragment
tire wear & asphalt,11.76493742,fragment
mineral,2.763486968,fragment
mineral,3.516310328,fragment
mineral,2.30994512,fragment
mineral,3.772812676,fragment
mineral,9.837656541,fragment
paint,3.099150299,film
mineral,2.158378579,fragment
mineral,8.416929357,fragment
organic,2.593655343,fragment
metallic,3.711425457,fragment
mineral,4.827533286,fragment
mineral,2.11955538,fragment
mineral,6.228301048,fragment
mineral,3.411956615,fragment
mineral,14.52267949,fragment
mineral,9.571560077,fragment
mineral,2.074699765,fragment
tire wear & asphalt,5.110456715,fragment
mineral,7.274620917,fragment
mineral,2.200983896,fragment
tire wear & asphalt,8.218269944,fragment
tire wear & asphalt,2.579310054,fragment
mineral,5.413412421,fragment
mineral,5.441205884,fragment
mineral,6.173496202,fragment
mineral,3.802162871,fragment
mineral,16.57879733,fragment
mineral,9.841408235,fragment
mineral,14.86363672,fragment
mineral,2.147984059,fragment
mineral,2.591311533,fragment
mineral,2.132503806,fragment
mineral,2.771602309,fragment
mineral,2.929510328,fragment
mineral,4.790850956,fragment
mineral,8.887529946,fragment
mineral,2.356866985,fragment
tire wear & asphalt,4.351104996,fragment
mineral,3.87913905,fragment
tire wear & asphalt,5.955555684,fragment
tire wear & asphalt,15.17633882,fragment
mineral,2.603136391,fragment
mineral,2.015339988,fragment
mineral,10.40444534,fragment
mineral,5.308104524,fragment
mineral,4.812286475,fragment
mineral,11.46299497,fragment
mineral,6.215970096,fragment
mineral,11.7302069,fragment
tire wear & asphalt,2.357265596,fragment
mineral,4.347132177,fragment
mineral,5.014101929,fragment
mineral,7.637382128,fragment
mineral,17.98990226,fragment
mineral,11.89773849,fragment
tire wear & asphalt,2.449831037,fragment
mineral,2.104013475,fragment
mineral,9.805013156,fragment
mineral,13.57775836,fragment
tire wear & asphalt,5.899937083,fragment
mineral,2.527287024,fragment
mineral,16.05023566,fragment
mineral,3.444776669,fragment
mineral,2.790739548,fragment
mineral,3.543875521,fragment
mineral,3.126678597,fragment
tire wear & asphalt,4.777481104,fragment
mineral,2.286069236,fragment
metallic,4.56432669,fragment
mineral,4.348262593,fragment
tire wear & asphalt,3.501840729,fragment
mineral,9.872657546,fragment
mineral,8.715858342,fragment
mineral,6.759970517,fragment
mineral,17.52291606,fragment
mineral,3.379574715,fragment
mineral,3.461654404,fragment
mineral,5.28495517,fragment
mineral,4.776266655,fragment
mineral,4.720148066,fragment
mineral,3.834836518,fragment
mineral,4.352051715,fragment
mineral,12.74596611,fragment
mineral,11.72597465,fragment
mineral,5.450608275,fragment
mineral,7.746351125,fragment
tire wear & asphalt,2.564687952,fragment
mineral,10.95288847,fragment
tire wear & asphalt,13.66822835,fragment
mineral,3.654444697,fragment
tire wear & asphalt,19.33398008,fragment
tire wear & asphalt,5.045702047,fragment
mineral,3.386876643,fragment
mineral,14.45227936,fragment
tire wear & asphalt,5.631040404,fragment
tire wear & asphalt,7.546551204,fragment
mineral,3.41805552,fragment
mineral,6.276825638,fragment
tire wear & asphalt,3.456310009,fragment
mineral,2.075621025,fragment
mineral,13.42895881,fragment
mineral,3.53188996,fragment
mineral,2.101053293,fragment
mineral,4.09457901,fragment
tire wear & asphalt,4.697216158,fragment
mineral,15.10797522,fragment
mineral,2.408228814,fragment
mineral,6.142838162,fragment
mineral,7.989823406,fragment
mineral,2.881018197,fragment
tire wear & asphalt,4.924147416,fragment
mineral,12.99892914,fragment
tire wear & asphalt,2.747932898,fragment
mineral,6.630369107,fragment
mineral,2.308398353,fragment
mineral,2.000714987,fragment
tire wear & asphalt,2.269066987,fragment
mineral,4.012871537,fragment
organic,4.361230678,fragment
mineral,2.674590254,fragment
mineral,4.183081657,fragment
tire wear & asphalt,5.538095462,fragment
tire wear & asphalt,6.260285624,fragment
mineral,2.396142454,fragment
tire wear & asphalt,5.352987964,fragment
tire wear & asphalt,14.47995795,fragment
mineral,18.08112352,fragment
mineral,2.888792169,fragment
tire wear & asphalt,4.937568361,fragment
mineral,2.677127347,fragment
mineral,4.955402768,fragment
mineral,13.49507289,fragment
tire wear & asphalt,5.071778453,fragment
mineral,2.842267129,fragment
mineral,4.964108162,fragment
tire wear & asphalt,7.216871604,fragment
mineral,3.680836868,fragment
mineral,10.31345599,fragment
mineral,18.01818689,fragment
mineral,9.806682178,fragment
tire wear & asphalt,3.031566076,fragment
mineral,4.098817729,fragment
mineral,4.487315535,fragment
mineral,3.412899499,fragment
mineral,17.70000542,fragment
tire wear & asphalt,4.698415748,fragment
mineral,2.231941284,fragment
tire wear & asphalt,4.878753709,fragment
mineral,17.35104716,fragment
mineral,8.653147766,fragment
mineral,5.801445513,fragment
mineral,19.27882455,fragment
mineral,5.376794512,fragment
mineral,10.41660414,fragment
mineral,2.109494259,fragment
mineral,4.442799127,fragment
mineral,12.23825769,fragment
mineral,2.99955073,fragment
mineral,14.50912604,fragment
mineral,18.76180142,fragment
mineral,5.046308337,fragment
tire wear & asphalt,4.54821875,fragment
mineral,9.928684443,fragment
tire wear & asphalt,6.364913098,fragment
tire wear & asphalt,5.750152784,fragment
mineral,4.063441985,fragment
mineral,5.907952913,fragment
tire wear & asphalt,2.735324916,fragment
mineral,7.98423726,fragment
mineral,2.641821443,fragment
mineral,4.243021097,fragment
mineral,2.388197495,fragment
mineral,2.320362845,fragment
mineral,4.473560218,fragment
paint,11.42593679,film
mineral,2.314198123,fragment
tire wear & asphalt,11.47370406,fragment
mineral,2.578783157,fragment
mineral,15.77797876,fragment
mineral,4.726441525,fragment
mineral,5.99526504,fragment
mineral,3.583292067,fragment
tire wear & asphalt,5.251747117,fragment
mineral,14.81417132,fragment
mineral,3.297772989,fragment
mineral,5.699337992,fragment
mineral,7.051080452,fragment
tire wear & asphalt,4.330666284,fragment
mineral,2.152998769,fragment
mineral,4.006123888,fragment
mineral,19.70258235,fragment
tire wear & asphalt,2.560493923,fragment
mineral,7.591465955,fragment
mineral,7.506059348,fragment
mineral,7.038204072,fragment
mineral,5.096428374,fragment
tire wear & asphalt,5.787479388,fragment
tire wear & asphalt,4.650504391,fragment
mineral,5.878621504,fragment
mineral,3.23672502,fragment
mineral,11.21695188,fragment
mineral,6.887728444,fragment
mineral,2.519399252,fragment
tire wear & asphalt,4.168364879,fragment
tire wear & asphalt,2.57402853,fragment
mineral,9.655103749,fragment
mineral,3.252344474,fragment
mineral,5.275534476,fragment
tire wear & asphalt,2.721963077,fragment
tire wear & asphalt,2.056498964,fragment
mineral,14.42058605,fragment
metallic,2.138716606,fragment
mineral,4.890598598,fragment
mineral,4.392338233,fragment
tire wear & asphalt,3.207287537,fragment
mineral,5.588519977,fragment
mineral,5.608350314,fragment
mineral,18.26011731,fragment
mineral,2.531049838,fragment
mineral,3.577792566,fragment
mineral,7.341704069,fragment
mineral,2.697192877,fragment
mineral,3.334668515,fragment
mineral,2.255584394,fragment
mineral,8.772185856,fragment
mineral,4.444818563,fragment
mineral,3.073901664,fragment
mineral,2.678506633,fragment
paint,8.192484231,film
tire wear & asphalt,19.47703974,fragment
tire wear & asphalt,11.67922678,fragment
mineral,4.663696896,fragment
mineral,5.041994559,fragment
tire wear & asphalt,6.332441057,fragment
mineral,13.17425042,fragment
mineral,6.549876762,fragment
mineral,7.238577773,fragment
mineral,15.59294044,fragment
mineral,4.136908385,fragment
mineral,2.381482988,fragment
mineral,2.868614948,fragment
mineral,3.777231977,fragment
mineral,2.058260215,fragment
tire wear & asphalt,15.59989948,fragment
mineral,5.030354561,fragment
metallic,2.406374357,fragment
mineral,3.55112388,fragment
mineral,9.693168347,fragment
mineral,2.141844351,fragment
mineral,4.013799748,fragment
mineral,6.023073001,fragment
mineral,2.4602006,fragment
tire wear & asphalt,2.196725327,fragment
mineral,2.175005738,fragment
tire wear & asphalt,2.360099943,fragment
mineral,2.50595592,fragment
mineral,2.495384191,fragment
paint,7.644381548,film
mineral,6.922281271,fragment
mineral,3.05136585,fragment
mineral,5.905921486,fragment
mineral,8.528126067,fragment
tire wear & asphalt,4.497716431,fragment
mineral,4.194519801,fragment
mineral,4.096759583,fragment
mineral,6.362827722,fragment
mineral,3.173178775,fragment
mineral,2.977000558,fragment
metallic,10.86637581,fragment
mineral,8.103762534,fragment
mineral,4.723068321,fragment
mineral,2.043110709,fragment
mineral,4.570573287,fragment
tire wear & asphalt,2.027661212,fragment
mineral,4.179927974,fragment
mineral,2.617975585,fragment
mineral,5.079779076,fragment
mineral,2.822756819,fragment
mineral,11.1300744,fragment
mineral,3.493356155,fragment
tire wear & asphalt,3.479784286,fragment
mineral,4.987728503,fragment
tire wear & asphalt,2.742977736,fragment
mineral,2.293301537,fragment
mineral,6.658396304,fragment
mineral,13.06364606,fragment
mineral,11.86984642,fragment
mineral,3.195480251,fragment
mineral,4.381568548,fragment
mineral,7.687796829,fragment
tire wear & asphalt,8.741377038,fragment
mineral,4.698000013,fragment
mineral,5.627885706,fragment
mineral,4.044155903,fragment
tire wear & asphalt,3.299162237,fragment
mineral,15.07705508,fragment
tire wear & asphalt,7.805641595,fragment
mineral,8.521256542,fragment
mineral,4.798745009,fragment
mineral,4.394289027,fragment
mineral,6.293974685,fragment
mineral,4.735470186,fragment
mineral,2.622117072,fragment
mineral,7.550339276,fragment
tire wear & asphalt,6.107626023,fragment
mineral,3.94696513,fragment
mineral,5.82256742,fragment
mineral,5.735349562,fragment
tire wear & asphalt,2.320225442,fragment
mineral,2.367808577,fragment
mineral,2.162279368,fragment
mineral,3.665552705,fragment
mineral,4.240264588,fragment
mineral,2.114850484,fragment
mineral,8.265910939,fragment
tire wear & asphalt,2.552493729,fragment
tire wear & asphalt,3.351244727,fragment
tire wear & asphalt,2.950744736,fragment
mineral,13.33352896,fragment
paint,2.287592143,film
mineral,3.662492788,fragment
mineral,2.000064455,fragment
mineral,2.116761094,fragment
tire wear & asphalt,19.739694,fragment
tire wear & asphalt,3.447057142,fragment
tire wear & asphalt,9.455526234,fragment
mineral,11.63743253,fragment
mineral,12.73683675,fragment
mineral,13.88439374,fragment
mineral,4.543201898,fragment
mineral,4.751245254,fragment
mineral,15.12622647,fragment
mineral,2.138893326,fragment
mineral,2.732952525,fragment
mineral,11.36946387,fragment
mineral,2.108444845,fragment
mineral,2.095301969,fragment
mineral,2.594987345,fragment
mineral,10.27742424,fragment
mineral,9.405138789,fragment
mineral,19.36542025,fragment
tire wear & asphalt,6.864395591,fragment
tire wear & asphalt,3.477067553,fragment
tire wear & asphalt,2.77900472,fragment
mineral,2.982949074,fragment
mineral,4.21270052,fragment
paint,3.648259487,film
mineral,2.034225803,fragment
mineral,2.300255457,fragment
mineral,2.933292544,fragment
mineral,4.440199421,fragment
mineral,2.814249508,fragment
mineral,2.856653368,fragment
mineral,2.758003125,fragment
tire wear & asphalt,3.676864778,fragment
mineral,6.737516878,fragment
mineral,3.907417382,fragment
mineral,6.200452083,fragment
metallic,7.18125513,fragment
mineral,15.26430418,fragment
tire wear & asphalt,3.076735688,fragment
mineral,7.512129196,fragment
mineral,2.000693384,fragment
paint,2.259163535,film
mineral,3.095703504,fragment
mineral,2.172955103,fragment
mineral,12.30401065,fragment
mineral,4.309625985,fragment
tire wear & asphalt,7.628214302,fragment
mineral,3.504777967,fragment
tire wear & asphalt,2.591034141,fragment
mineral,2.893007702,fragment
tire wear & asphalt,11.13461601,fragment
mineral,19.93051278,fragment
tire wear & asphalt,11.16566903,fragment
mineral,3.089671453,fragment
mineral,16.00732749,fragment
tire wear & asphalt,3.359064996,fragment
tire wear & asphalt,7.955544794,fragment
mineral,2.022833194,fragment
mineral,4.867973856,fragment
mineral,13.57514242,fragment
mineral,3.441794364,fragment
mineral,11.98349032,fragment
tire wear & asphalt,13.59901294,fragment
tire wear & asphalt,3.710473081,fragment
mineral,5.416970268,fragment
mineral,18.55472693,fragment
mineral,6.509339469,fragment
mineral,12.08762594,fragment
mineral,2.331270764,fragment
mineral,5.482811234,fragment
mineral,4.180831202,fragment
mineral,5.280250787,fragment
mineral,3.388613267,fragment
mineral,2.856197299,fragment
mineral,14.73105627,fragment
mineral,6.895245315,fragment
tire wear & asphalt,7.869302908,fragment
mineral,4.881878005,fragment
tire wear & asphalt,5.726727176,fragment
mineral,7.82731629,fragment
tire wear & asphalt,3.199851988,fragment
mineral,4.598402555,fragment
mineral,10.0908043,fragment
mineral,4.960126484,fragment
mineral,15.31733872,fragment
mineral,3.098916467,fragment
mineral,7.7939136,fragment
mineral,2.965308717,fragment
tire wear & asphalt,2.414098035,fragment
mineral,2.823736665,fragment
mineral,8.966332517,fragment
mineral,3.886535544,fragment
mineral,10.99307761,fragment
mineral,16.33471246,fragment
mineral,17.18022709,fragment
mineral,10.21629316,fragment
tire wear & asphalt,2.706992697,fragment
tire wear & asphalt,4.037020025,fragment
mineral,5.427012099,fragment
mineral,5.993453963,fragment
mineral,17.83804023,fragment
mineral,6.383943884,fragment
tire wear & asphalt,7.12704468,fragment
metallic,3.280354936,fragment
mineral,4.472406447,fragment
mineral,3.005588127,fragment
mineral,9.449439791,fragment
mineral,2.731931395,fragment
mineral,15.48582733,fragment
mineral,2.510615762,fragment
mineral,2.059905858,fragment
mineral,2.385771277,fragment
mineral,3.255838541,fragment
mineral,5.633159255,fragment
mineral,4.905501301,fragment
mineral,8.81409733,fragment
mineral,2.449444673,fragment
mineral,2.263045598,fragment
mineral,11.28448452,fragment
tire wear & asphalt,2.511848132,fragment
mineral,2.078644053,fragment
mineral,3.637602279,fragment
mineral,8.834279181,fragment
tire wear & asphalt,5.906242357,fragment
tire wear & asphalt,9.89973713,fragment
mineral,3.534082805,fragment
mineral,2.806794827,fragment
mineral,12.53823215,fragment
mineral,3.34451873,fragment
mineral,3.776354444,fragment
paint,4.402962879,film
mineral,16.69086385,fragment
tire wear & asphalt,18.02788993,fragment
organic,7.606044175,fragment
mineral,4.934968114,fragment
organic,2.83854841,fragment
mineral,10.93689984,fragment
mineral,2.763288949,fragment
mineral,12.35215057,fragment
mineral,2.4464071,fragment
mineral,5.962277787,fragment
mineral,6.186873918,fragment
mineral,4.601761222,fragment
mineral,3.452352722,fragment
mineral,3.702040907,fragment
mineral,4.724210838,fragment
mineral,3.896583121,fragment
mineral,8.112564585,fragment
tire wear & asphalt,6.112746088,fragment
mineral,8.810301078,fragment
mineral,3.349711169,fragment
mineral,4.149062764,fragment
mineral,8.254148633,fragment
mineral,2.559196059,fragment
mineral,2.938747365,fragment
tire wear & asphalt,2.315432769,fragment
tire wear & asphalt,13.88485669,fragment
mineral,3.205937561,fragment
mineral,13.64116161,fragment
mineral,3.169696774,fragment
mineral,4.024418115,fragment
mineral,4.46416698,fragment
mineral,3.51102761,fragment
mineral,3.37105037,fragment
mineral,3.937656019,fragment
mineral,2.403206403,fragment
mineral,7.895189947,fragment
mineral,5.92300004,fragment
mineral,7.867837732,fragment
metallic,7.785584232,fragment
mineral,9.038972793,fragment
mineral,2.402482474,fragment
mineral,2.793502562,fragment
mineral,10.04424432,fragment
mineral,19.57057765,fragment
mineral,2.134838955,fragment
mineral,11.55028032,fragment
tire wear & asphalt,17.78916202,fragment
mineral,3.439462319,fragment
tire wear & asphalt,14.25941362,fragment
mineral,19.37478776,fragment
mineral,4.414081824,fragment
mineral,9.78678,fragment
tire wear & asphalt,3.043834562,fragment
mineral,2.820536096,fragment
mineral,10.76310378,fragment
mineral,2.911418787,fragment
mineral,5.033465899,fragment
mineral,11.20735247,fragment
metallic,2.815445862,fragment
tire wear & asphalt,6.38629297,fragment
mineral,6.367920164,fragment
mineral,2.359902899,fragment
mineral,10.1732038,fragment
mineral,7.637359223,fragment
metallic,17.04360542,fragment
mineral,6.871701291,fragment
mineral,4.114890497,fragment
mineral,14.55735364,fragment
mineral,3.045183302,fragment
mineral,2.528293479,fragment
tire wear & asphalt,2.64489395,fragment
tire wear & asphalt,11.11267358,fragment
mineral,4.491848014,fragment
tire wear & asphalt,2.094118951,fragment
tire wear & asphalt,12.70100272,fragment
mineral,3.198126268,fragment
mineral,9.096642785,fragment
mineral,3.09394597,fragment
tire wear & asphalt,2.177756758,fragment
mineral,2.273530396,fragment
mineral,14.83996325,fragment
mineral,6.115869836,fragment
mineral,4.051786362,fragment
mineral,3.282056943,fragment
organic,3.115859112,fragment
mineral,13.06224494,fragment
tire wear & asphalt,9.198503641,fragment
mineral,7.855395825,fragment
mineral,7.950370802,fragment
mineral,18.18105536,fragment
mineral,18.0014309,fragment
mineral,2.289597692,fragment
mineral,3.399602187,fragment
tire wear & asphalt,7.512526404,fragment
mineral,3.707471736,fragment
tire wear & asphalt,6.104498405,fragment
tire wear & asphalt,3.458458533,fragment
mineral,12.75223963,fragment
mineral,4.843137509,fragment
mineral,3.284078014,fragment
mineral,5.134703455,fragment
mineral,2.549459806,fragment
mineral,14.28878313,fragment
mineral,12.4672814,fragment
mineral,6.414963852,fragment
tire wear & asphalt,5.609620853,fragment
mineral,9.364423394,fragment
mineral,12.93154521,fragment
mineral,9.767699558,fragment
mineral,2.588124519,fragment
tire wear & asphalt,3.217084657,fragment
tire wear & asphalt,3.531069162,fragment
mineral,2.052150642,fragment
mineral,3.825109721,fragment
mineral,18.78718865,fragment
tire wear & asphalt,17.06579915,fragment
mineral,17.56106308,fragment
mineral,2.146508954,fragment
mineral,3.767231623,fragment
mineral,5.595883397,fragment
mineral,9.89453663,fragment
mineral,15.71117073,fragment
mineral,7.287180659,fragment
mineral,15.09725803,fragment
mineral,2.800242309,fragment
tire wear & asphalt,3.767043386,fragment
mineral,5.751814745,fragment
mineral,2.312616923,fragment
mineral,10.34764468,fragment
mineral,10.2664473,fragment
tire wear & asphalt,3.19999081,fragment
tire wear & asphalt,3.219814563,fragment
mineral,3.135279,fragment
mineral,5.20067123,fragment
mineral,11.06255516,fragment
mineral,9.373465675,fragment
mineral,2.165391003,fragment
mineral,11.93804096,fragment
mineral,9.876585672,fragment
mineral,5.090738049,fragment
tire wear & asphalt,7.099271502,fragment
mineral,8.081604705,fragment
tire wear & asphalt,3.890452944,fragment
mineral,2.180758463,fragment
mineral,11.95847168,fragment
tire wear & asphalt,4.131564188,fragment
mineral,2.532361757,fragment
mineral,2.252898833,fragment
mineral,12.81071692,fragment
tire wear & asphalt,7.047426994,fragment
mineral,2.088177479,fragment
mineral,6.433996816,fragment
mineral,2.613053865,fragment
mineral,8.292043205,fragment
mineral,2.428902786,fragment
mineral,12.758156,fragment
mineral,2.34960167,fragment
tire wear & asphalt,4.786456628,fragment
paint,2.533711574,film
mineral,2.512640537,fragment
mineral,5.674593194,fragment
mineral,5.197731099,fragment
mineral,3.755141147,fragment
mineral,2.903216806,fragment
mineral,14.26077766,fragment
mineral,2.535725048,fragment
mineral,2.054825551,fragment
mineral,2.005070357,fragment
tire wear & asphalt,6.21504212,fragment
mineral,7.759384142,fragment
mineral,4.523444631,fragment
mineral,5.600934368,fragment
mineral,13.46968256,fragment
mineral,2.388370029,fragment
mineral,4.512339728,fragment
mineral,2.589136608,fragment
mineral,3.019428942,fragment
tire wear & asphalt,2.71795477,fragment
mineral,8.039154279,fragment
mineral,6.401215675,fragment
tire wear & asphalt,4.853682021,fragment
mineral,3.540778581,fragment
mineral,10.4309685,fragment
tire wear & asphalt,8.526227345,fragment
tire wear & asphalt,4.579897635,fragment
mineral,4.654070551,fragment
mineral,2.306014969,fragment
mineral,4.600160696,fragment
mineral,15.91144236,fragment
mineral,11.97752077,fragment
mineral,5.024752517,fragment
tire wear & asphalt,3.426146973,fragment
mineral,3.31822083,fragment
mineral,5.284676808,fragment
tire wear & asphalt,5.799396789,fragment
mineral,2.989003589,fragment
mineral,8.108324189,fragment
mineral,5.988476054,fragment
mineral,2.508425954,fragment
mineral,7.776831404,fragment
tire wear & asphalt,2.160782514,fragment
mineral,8.287394283,fragment
mineral,3.831455315,fragment
mineral,2.790253998,fragment
mineral,16.07284616,fragment
mineral,2.772461332,fragment
mineral,9.092314377,fragment
mineral,2.585426102,fragment
mineral,12.94149994,fragment
mineral,4.449492716,fragment
tire wear & asphalt,13.8507892,fragment
tire wear & asphalt,2.273320343,fragment
mineral,10.52109052,fragment
mineral,3.95182814,fragment
mineral,4.783798115,fragment
mineral,2.437607004,fragment
mineral,4.985235157,fragment
mineral,4.584106895,fragment
tire wear & asphalt,2.198445199,fragment
mineral,9.580058928,fragment
mineral,8.621078407,fragment
mineral,4.038004457,fragment
mineral,6.880565321,fragment
mineral,3.993349437,fragment
mineral,2.913374714,fragment
mineral,5.493735126,fragment
mineral,2.343850569,fragment
mineral,11.51765758,fragment
mineral,2.299765235,fragment
mineral,7.518904498,fragment
mineral,7.293009464,fragment
tire wear & asphalt,13.48864329,fragment
mineral,2.496035217,fragment
mineral,6.527524654,fragment
mineral,3.454588975,fragment
mineral,10.92887784,fragment
mineral,8.796949576,fragment
mineral,2.240212405,fragment
mineral,2.764952065,fragment
mineral,5.817291857,fragment
mineral,6.751296844,fragment
mineral,5.758201171,fragment
mineral,3.048894438,fragment
tire wear & asphalt,2.356370918,fragment
mineral,4.258370105,fragment
mineral,5.420370369,fragment
mineral,17.21276367,fragment
mineral,16.52908105,fragment
mineral,2.805241669,fragment
mineral,8.790882458,fragment
mineral,3.284835788,fragment
mineral,5.65297836,fragment
mineral,2.515994428,fragment
tire wear & asphalt,2.444421832,fragment
mineral,8.305436901,fragment
mineral,3.815499642,fragment
paint,8.057734711,film
mineral,2.36780058,fragment
mineral,2.418818493,fragment
mineral,2.211351977,fragment
tire wear & asphalt,14.71536246,fragment
mineral,7.243265034,fragment
mineral,3.696847694,fragment
tire wear & asphalt,19.86768175,fragment
mineral,4.170434464,fragment
mineral,2.090285521,fragment
mineral,5.049870974,fragment
paint,2.175913509,film
mineral,10.7646494,fragment
mineral,12.14960265,fragment
tire wear & asphalt,2.370599748,fragment
mineral,2.049241711,fragment
mineral,5.03464525,fragment
mineral,11.19829109,fragment
tire wear & asphalt,3.545816773,fragment
mineral,7.38495181,fragment
mineral,2.260241702,fragment
mineral,14.4904562,fragment
mineral,11.1885307,fragment
mineral,9.053031769,fragment
mineral,4.043548949,fragment
mineral,2.116102837,fragment
mineral,5.521376941,fragment
mineral,6.341655438,fragment
mineral,5.205683155,fragment
mineral,4.367188567,fragment
mineral,10.98604818,fragment
mineral,7.009718757,fragment
mineral,7.424271694,fragment
mineral,13.74633272,fragment
tire wear & asphalt,3.071325811,fragment
mineral,2.691600342,fragment
metallic,2.65931403,fragment
mineral,16.59961772,fragment
mineral,8.044612095,fragment
mineral,9.122092661,fragment
mineral,2.872409421,fragment
tire wear & asphalt,2.412577252,fragment
mineral,4.29353269,fragment
mineral,2.075751828,fragment
mineral,3.705319094,fragment
mineral,17.34906465,fragment
mineral,2.388016195,fragment
mineral,3.173958393,fragment
tire wear & asphalt,13.42954077,fragment
tire wear & asphalt,4.434354947,fragment
mineral,4.537267479,fragment
mineral,13.21463128,fragment
mineral,5.084814606,fragment
mineral,3.534624398,fragment
tire wear & asphalt,3.29320965,fragment
tire wear & asphalt,2.735024548,fragment
mineral,4.665963363,fragment
tire wear & asphalt,5.198431737,fragment
mineral,3.579643344,fragment
mineral,7.132205753,fragment
mineral,2.82198726,fragment
mineral,15.69660719,fragment
tire wear & asphalt,2.829825993,fragment
tire wear & asphalt,14.39473501,fragment
mineral,2.549300323,fragment
mineral,7.711874675,fragment
tire wear & asphalt,9.885312804,fragment
mineral,8.647900388,fragment
tire wear & asphalt,2.313973448,fragment
mineral,6.138850001,fragment
mineral,2.603348785,fragment
tire wear & asphalt,3.236169441,fragment
mineral,3.204014953,fragment
tire wear & asphalt,4.413792347,fragment
mineral,2.67467498,fragment
metallic,12.42476452,fragment
mineral,3.695935468,fragment
mineral,8.848325214,fragment
mineral,2.551239167,fragment
mineral,2.77544756,fragment
mineral,14.75076,fragment
mineral,2.11544631,fragment
tire wear & asphalt,8.987491032,fragment
mineral,4.33194355,fragment
tire wear & asphalt,3.152412515,fragment
mineral,4.147432595,fragment
tire wear & asphalt,2.849262643,fragment
mineral,18.18833088,fragment
mineral,4.214771054,fragment
mineral,2.421580143,fragment
mineral,2.395874959,fragment
paint,2.487474173,film
mineral,11.38851101,fragment
mineral,15.08908827,fragment
mineral,5.434748663,fragment
mineral,2.544675094,fragment
