polymer,length_um,morphology
mineral,25.97447809,fragment
mineral,28.58895102,fragment
asphalt,84.33186209,fragment
mineral,27.15025406,fragment
mineral,119.2902192,fragment
asphalt,35.60656597,fragment
tire wear,111.6547732,fragment
mineral,91.86357071,fragment
mineral,36.47754611,fragment
mineral,43.53252605,fragment
mineral,111.405262,fragment
mineral,80.51042629,fragment
asphalt,96.38357541,fragment
mineral,92.1685156,fragment
mineral,71.84306912,fragment
mineral,45.1666575,fragment
mineral,24.04854628,fragment
mineral,85.66196636,fragment
mineral,49.84672837,fragment
organic,36.14182688,fragment
mineral,48.72751177,fragment
mineral,55.45304257,fragment
tire wear,64.55430169,fragment
mineral,29.84132407,fragment
mineral,21.4328083,fragment
mineral,65.39086707,fragment
asphalt,40.21341333,fragment
mineral,28.32841506,fragment
mineral,31.24534473,fragment
mineral,48.43803847,fragment
mineral,73.33199157,fragment
mineral,42.15785656,fragment
mineral,47.80667353,fragment
asphalt,63.26256851,fragment
mineral,52.29062811,fragment
mineral,79.30747259,fragment
mineral,43.37344307,fragment
mineral,25.03069859,fragment
asphalt,22.2321937,fragment
mineral,112.1356038,fragment
mineral,37.58113254,fragment
mineral,35.09582374,fragment
mineral,28.94858189,fragment
mineral,124.5992698,fragment
mineral,74.60016297,fragment
mineral,24.0696609,fragment
mineral,99.63562644,fragment
mineral,24.60434575,fragment
mineral,23.52210204,fragment
mineral,59.20124856,fragment
mineral,64.43778019,fragment
mineral,117.8038028,fragment
mineral,22.54324731,fragment
mineral,32.58917842,fragment
organic,21.2880088,fragment
mineral,29.449036,fragment
tire wear,38.51634794,fragment
mineral,83.28425181,fragment
mineral,22.79477584,fragment
mineral,25.259278,fragment
mineral,51.29794717,fragment
mineral,27.862148,fragment
mineral,39.82940481,fragment
mineral,63.81274478,fragment
mineral,70.69543082,fragment
mineral,24.72299389,fragment
mineral,34.66247777,fragment
mineral,91.01278795,fragment
mineral,22.37063138,fragment
asphalt,117.1276725,fragment
tire wear,104.1805263,fragment
mineral,43.99831104,fragment
mineral,24.3504389,fragment
mineral,24.55338669,fragment
mineral,111.6312804,fragment
mineral,99.68970407,fragment
mineral,20.08181325,fragment
mineral,43.05526455,fragment
organic,107.6244354,fragment
mineral,20.24283228,fragment
mineral,26.12062666,fragment
mineral,43.77761918,fragment
mineral,49.50022182,fragment
mineral,20.4035712,fragment
mineral,20.84245087,fragment
tire wear,28.89913245,fragment
mineral,26.62259541,fragment
mineral,28.36106275,fragment
mineral,21.21216717,fragment
mineral,21.14680217,fragment
asphalt,22.08549425,fragment
mineral,62.22809747,fragment
mineral,35.75897028,fragment
tire wear,27.40871324,fragment
asphalt,86.59795498,fragment
asphalt,38.23665823,fragment
mineral,27.36834918,fragment
mineral,21.91222874,fragment
mineral,36.80268655,fragment
tire wear,20.02542747,fragment
asphalt,47.43001252,fragment
mineral,103.0608064,fragment
mineral,83.95763074,fragment
organic,55.21038688,fragment
mineral,20.88582321,fragment
mineral,66.10620331,fragment
mineral,89.90903801,fragment
mineral,54.2618109,fragment
mineral,35.1682909,fragment
tire wear,75.71343181,fragment
mineral,20.84427004,fragment
mineral,22.90673487,fragment
mineral,41.70364031,fragment
asphalt,28.48759891,fragment
mineral,31.96976666,fragment
mineral,63.07251559,fragment
mineral,25.33424273,fragment
mineral,52.65616711,fragment
mineral,53.54655532,fragment
mineral,82.12222628,fragment
mineral,21.15888908,fragment
mineral,21.66484948,fragment
mineral,59.32069549,fragment
mineral,84.10190468,fragment
mineral,36.98368416,fragment
mineral,23.71217856,fragment
mineral,52.13350415,fragment
mineral,57.49668221,fragment
mineral,94.00839769,fragment
mineral,71.39053922,fragment
mineral,39.99316853,fragment
mineral,85.01648573,fragment
mineral,93.17703398,fragment
mineral,112.6357783,fragment
mineral,24.45902248,fragment
asphalt,69.25171362,fragment
tire wear,37.36272799,fragment
mineral,27.60865263,fragment
mineral,41.63935635,fragment
mineral,63.97670374,fragment
tire wear,32.06227497,fragment
mineral,105.6237517,fragment
mineral,72.4810654,fragment
mineral,30.62698501,fragment
mineral,99.59905852,fragment
mineral,23.75118585,fragment
mineral,39.27188405,fragment
tire wear,33.20511816,fragment
tire wear,23.93974293,fragment
organic,35.0538858,fragment
mineral,83.85194491,fragment
mineral,38.74716446,fragment
mineral,119.8247967,fragment
organic,35.56488342,fragment
tire wear,111.875331,fragment
mineral,20.98582639,fragment
mineral,50.59053767,fragment
tire wear,62.39772139,fragment
mineral,66.45619687,fragment
mineral,20.30397576,fragment
asphalt,23.03595022,fragment
mineral,21.63879544,fragment
mineral,85.33013341,fragment
mineral,44.50350341,fragment
mineral,107.6515109,fragment
mineral,52.91464773,fragment
tire wear,121.6612134,fragment
mineral,96.02966427,fragment
mineral,61.53283892,fragment
mineral,45.56469663,fragment
mineral,34.31891365,fragment
mineral,56.65563964,fragment
mineral,21.76067793,fragment
mineral,59.48463837,fragment
mineral,93.34996267,fragment
mineral,27.82097992,fragment
mineral,23.00599779,fragment
mineral,21.37433781,fragment
asphalt,109.7287463,fragment
mineral,51.64276357,fragment
mineral,32.82348913,fragment
mineral,21.87175288,fragment
mineral,25.48001576,fragment
asphalt,123.2648172,fragment
mineral,36.9168997,fragment
mineral,117.3283065,fragment
mineral,31.55827617,fragment
mineral,23.44377361,fragment
mineral,30.63786231,fragment
mineral,24.58784103,fragment
asphalt,27.78326622,fragment
mineral,48.57497689,fragment
mineral,45.96975217,fragment
mineral,47.82616202,fragment
mineral,45.22872603,fragment
asphalt,62.64011557,fragment
mineral,110.5114952,fragment
mineral,21.75289428,fragment
asphalt,109.7258958,fragment
mineral,81.28219227,fragment
mineral,83.24619876,fragment
mineral,28.02251388,fragment
mineral,22.2254237,fragment
mineral,24.96480034,fragment
mineral,37.62733428,fragment
mineral,25.19084043,fragment
tire wear,37.06676827,fragment
mineral,25.4963875,fragment
mineral,92.95218129,fragment
tire wear,52.76076202,fragment
mineral,39.0272484,fragment
mineral,20.6294515,fragment
mineral,55.93467323,fragment
tire wear,96.62633812,fragment
mineral,70.85431784,fragment
mineral,36.65179243,fragment
mineral,68.94548476,fragment
mineral,46.72842023,fragment
asphalt,25.24338343,fragment
mineral,25.86915607,fragment
mineral,77.03242422,fragment
mineral,82.5106692,fragment
tire wear,22.62825946,fragment
mineral,35.58185576,fragment
tire wear,33.07254228,fragment
mineral,21.02565159,fragment
tire wear,21.67593352,fragment
mineral,88.22103979,fragment
mineral,113.0926134,fragment
mineral,26.06889814,fragment
asphalt,50.47912569,fragment
mineral,28.75935978,fragment
tire wear,105.6395523,fragment
mineral,54.05361074,fragment
organic,58.00513566,fragment
mineral,115.9535264,fragment
mineral,47.19608281,fragment
mineral,22.15758378,fragment
mineral,45.78483243,fragment
mineral,29.50683167,fragment
mineral,110.6380388,fragment
mineral,23.46691983,fragment
tire wear,23.69582591,fragment
mineral,22.49682202,fragment
mineral,67.50370138,fragment
mineral,63.25038935,fragment
mineral,23.81758019,fragment
mineral,69.04907759,fragment
mineral,22.22186109,fragment
mineral,35.66590343,fragment
mineral,36.04565964,fragment
mineral,35.47550148,fragment
asphalt,32.52589028,fragment
mineral,82.17286962,fragment
asphalt,91.00778228,fragment
mineral,40.79535668,fragment
mineral,22.57471085,fragment
mineral,24.95311909,fragment
mineral,25.61909973,fragment
mineral,62.6518287,fragment
mineral,117.9315486,fragment
mineral,110.1017251,fragment
mineral,29.3767845,fragment
mineral,72.9524701,fragment
tire wear,59.36491014,fragment
tire wear,81.13022826,fragment
mineral,38.44528501,fragment
mineral,26.05385644,fragment
mineral,51.55357506,fragment
asphalt,24.27088815,fragment
tire wear,45.87338381,fragment
tire wear,94.75778315,fragment
mineral,35.35458696,fragment
mineral,68.47765568,fragment
mineral,59.44962958,fragment
asphalt,23.26082041,fragment
mineral,25.8052994,fragment
mineral,41.79574651,fragment
mineral,72.1193099,fragment
mineral,35.81067019,fragment
tire wear,41.56852471,fragment
mineral,36.066779,fragment
tire wear,40.53275261,fragment
mineral,27.51310495,fragment
mineral,91.02012243,fragment
asphalt,75.82786439,fragment
mineral,42.5061981,fragment
mineral,86.95248504,fragment
mineral,26.58999252,fragment
asphalt,26.91835586,fragment
mineral,38.27094287,fragment
organic,92.61555663,fragment
mineral,37.17054295,fragment
mineral,26.81291598,fragment
mineral,48.19671648,fragment
asphalt,35.57925957,fragment
asphalt,20.0266602,fragment
mineral,23.49430278,fragment
tire wear,23.88253179,fragment
mineral,24.93508828,fragment
mineral,54.80294222,fragment
mineral,39.51390352,fragment
tire wear,107.5903603,fragment
asphalt,28.58186468,fragment
mineral,67.61738086,fragment
mineral,53.46815928,fragment
mineral,23.10017827,fragment
mineral,34.29551411,fragment
mineral,33.94424608,fragment
asphalt,25.33546258,fragment
tire wear,82.10769036,fragment
mineral,41.59430724,fragment
tire wear,51.16349297,fragment
mineral,22.32135602,fragment
mineral,49.11117346,fragment
mineral,37.63084448,fragment
mineral,22.09881482,fragment
mineral,54.88818786,fragment
mineral,24.54181774,fragment
mineral,73.29813335,fragment
tire wear,21.00388987,fragment
mineral,32.32663708,fragment
asphalt,22.35562372,fragment
mineral,44.76823678,fragment
mineral,22.76889196,fragment
tire wear,29.17183554,fragment
mineral,41.23007992,fragment
mineral,22.40724864,fragment
mineral,21.51640077,fragment
tire wear,29.42398378,fragment
mineral,22.43202714,fragment
mineral,26.89281648,fragment
asphalt,108.8455403,fragment
mineral,59.51758505,fragment
mineral,28.99563603,fragment
mineral,30.61683121,fragment
tire wear,98.04877107,fragment
mineral,80.91704744,fragment
mineral,41.77530852,fragment
asphalt,39.03023905,fragment
mineral,35.34580865,fragment
mineral,45.67073493,fragment
mineral,22.31928015,fragment
mineral,25.72799138,fragment
mineral,20.04983571,fragment
mineral,64.89514802,fragment
asphalt,27.98342469,fragment
mineral,26.06584278,fragment
mineral,26.61321531,fragment
mineral,55.94359462,fragment
mineral,123.5996947,fragment
mineral,98.49055704,fragment
tire wear,31.5409558,fragment
tire wear,27.15057856,fragment
mineral,98.60783302,fragment
mineral,82.23796799,fragment
mineral,31.52207981,fragment
mineral,23.78928576,fragment
mineral,23.53396839,fragment
organic,44.11107949,fragment
mineral,69.01529199,fragment
tire wear,25.13743864,fragment
mineral,37.35778385,fragment
mineral,20.61900595,fragment
tire wear,27.00884172,fragment
mineral,35.81391556,fragment
mineral,81.96139815,fragment
paint,124.9167218,film
mineral,45.00381266,fragment
mineral,26.01409814,fragment
tire wear,37.87096417,fragment
tire wear,40.81830176,fragment
mineral,20.26488263,fragment
tire wear,105.1581529,fragment
mineral,30.12128003,fragment
mineral,42.89211024,fragment
mineral,28.57744055,fragment
mineral,58.47293632,fragment
asphalt,54.19876797,fragment
mineral,24.18780764,fragment
mineral,52.47256143,fragment
asphalt,58.0256115,fragment
tire wear,95.75595818,fragment
tire wear,32.15590791,fragment
mineral,22.33080012,fragment
mineral,22.04295866,fragment
mineral,90.70436623,fragment
mineral,43.68715022,fragment
mineral,104.5654282,fragment
mineral,51.23988731,fragment
asphalt,39.94442842,fragment
mineral,56.06625763,fragment
mineral,22.84257593,fragment
mineral,40.50825784,fragment
mineral,20.9265691,fragment
mineral,54.0238612,fragment
mineral,114.161604,fragment
mineral,36.26347836,fragment
mineral,20.18201542,fragment
tire wear,32.26171536,fragment
mineral,20.32330407,fragment
mineral,26.72768158,fragment
mineral,29.81332646,fragment
mineral,31.35239091,fragment
mineral,58.71691152,fragment
mineral,31.65791592,fragment
asphalt,21.88443585,fragment
mineral,45.59590763,fragment
mineral,38.52615569,fragment
asphalt,92.5775873,fragment
tire wear,35.87543846,fragment
tire wear,63.78552803,fragment
organic,29.30033359,fragment
tire wear,38.35179314,fragment
mineral,98.63325488,fragment
tire wear,31.31381702,fragment
mineral,99.1983563,fragment
tire wear,20.96572607,fragment
mineral,36.71038919,fragment
mineral,56.80409534,fragment
mineral,31.15599713,fragment
mineral,32.40197605,fragment
mineral,33.61902644,fragment
organic,20.68460693,fragment
asphalt,31.32841661,fragment
asphalt,30.65257659,fragment
asphalt,20.16883182,fragment
tire wear,50.89211448,fragment
mineral,67.8210876,fragment
mineral,52.35858997,fragment
mineral,32.31174074,fragment
tire wear,91.36199255,fragment
mineral,41.98356624,fragment
mineral,38.92221796,fragment
tire wear,20.3343972,fragment
mineral,34.30797326,fragment
mineral,70.27456992,fragment
mineral,96.81334541,fragment
mineral,32.10493629,fragment
tire wear,48.61036231,fragment
tire wear,73.82374294,fragment
mineral,64.33427546,fragment
mineral,74.78079378,fragment
asphalt,120.494051,fragment
mineral,27.49541437,fragment
mineral,21.78942286,fragment
mineral,47.0163456,fragment
mineral,64.68327084,fragment
asphalt,25.6866027,fragment
mineral,44.66914157,fragment
paint,35.19162808,film
tire wear,21.25494015,fragment
mineral,116.0462995,fragment
mineral,26.5810242,fragment
mineral,31.95853059,fragment
mineral,46.15260833,fragment
mineral,29.73396934,fragment
mineral,49.1846633,fragment
organic,52.33629696,fragment
mineral,75.71253296,fragment
asphalt,58.08819852,fragment
mineral,53.01266927,fragment
mineral,65.33044577,fragment
mineral,22.61447384,fragment
mineral,45.40068891,fragment
mineral,35.31549692,fragment
mineral,81.53245277,fragment
asphalt,84.06620865,fragment
mineral,60.86271671,fragment
mineral,30.68326492,fragment
mineral,43.29548776,fragment
mineral,30.06303452,fragment
mineral,67.07215298,fragment
mineral,20.5383349,fragment
asphalt,27.13614738,fragment
mineral,21.03992289,fragment
mineral,20.45271757,fragment
asphalt,27.93216886,fragment
mineral,73.91907051,fragment
mineral,32.78094364,fragment
mineral,81.19900869,fragment
mineral,33.53508647,fragment
mineral,20.51425301,fragment
mineral,71.0716321,fragment
mineral,56.33451592,fragment
mineral,104.6196818,fragment
mineral,96.34476196,fragment
mineral,60.25706606,fragment
asphalt,55.99152254,fragment
mineral,21.0127534,fragment
mineral,124.5375069,fragment
mineral,121.9264681,fragment
mineral,41.82874534,fragment
mineral,32.66678765,fragment
mineral,54.31552489,fragment
mineral,52.21412072,fragment
mineral,70.66415352,fragment
mineral,73.57297102,fragment
mineral,94.23701135,fragment
mineral,55.14689762,fragment
asphalt,77.12904765,fragment
mineral,34.15433945,fragment
mineral,22.34822664,fragment
mineral,48.19660342,fragment
asphalt,32.65251279,fragment
mineral,42.4320597,fragment
mineral,119.8614342,fragment
mineral,26.91960932,fragment
tire wear,24.25738336,fragment
mineral,40.97679052,fragment
mineral,44.22676294,fragment
mineral,80.42508742,fragment
asphalt,21.93283398,fragment
mineral,21.63951742,fragment
mineral,67.33854625,fragment
tire wear,53.7790052,fragment
mineral,27.7610899,fragment
mineral,20.59574877,fragment
mineral,105.9764598,fragment
tire wear,31.33910457,fragment
mineral,46.27153078,fragment
mineral,54.26031822,fragment
mineral,104.2915173,fragment
mineral,68.5343763,fragment
mineral,41.34479348,fragment
mineral,56.84493155,fragment
mineral,53.69187313,fragment
mineral,103.4913951,fragment
mineral,97.67984336,fragment
mineral,33.61533195,fragment
tire wear,105.7144564,fragment
mineral,71.56478602,fragment
mineral,30.7089121,fragment
mineral,99.28457445,fragment
organic,57.01800347,fragment
tire wear,21.41560705,fragment
mineral,26.58447396,fragment
tire wear,31.99771082,fragment
mineral,67.28800041,fragment
asphalt,55.43784027,fragment
paint,29.84943513,film
mineral,36.95117765,fragment
mineral,117.320102,fragment
mineral,93.5591401,fragment
mineral,24.38123455,fragment
mineral,74.45117926,fragment
mineral,39.90599462,fragment
mineral,92.14084692,fragment
mineral,64.50447152,fragment
mineral,49.58607629,fragment
asphalt,59.62113803,fragment
mineral,23.54768761,fragment
asphalt,54.49921586,fragment
mineral,53.88855996,fragment
asphalt,81.93296201,fragment
mineral,28.68286885,fragment
mineral,82.41211189,fragment
mineral,121.5587357,fragment
mineral,35.96444776,fragment
mineral,44.58188853,fragment
tire wear,94.89389803,fragment
mineral,41.64701929,fragment
mineral,50.7523019,fragment
mineral,33.35117977,fragment
asphalt,21.3384412,fragment
mineral,37.26430618,fragment
mineral,32.67841609,fragment
tire wear,86.69196101,fragment
tire wear,62.97818835,fragment
asphalt,56.54588962,fragment
asphalt,34.73931561,fragment
mineral,75.46681282,fragment
mineral,24.15685381,fragment
mineral,102.5861152,fragment
asphalt,101.171822,fragment
mineral,43.99987887,fragment
mineral,26.90860664,fragment
mineral,42.63529353,fragment
mineral,78.00212503,fragment
mineral,35.67823775,fragment
mineral,75.93515004,fragment
tire wear,44.4481778,fragment
tire wear,90.48642007,fragment
mineral,71.50701277,fragment
mineral,65.08157134,fragment
mineral,23.82380555,fragment
mineral,60.79437287,fragment
mineral,21.82838086,fragment
mineral,22.39274903,fragment
mineral,27.79792071,fragment
mineral,35.06741701,fragment
tire wear,30.64246409,fragment
mineral,30.69504607,fragment
mineral,41.49464263,fragment
mineral,50.45838622,fragment
mineral,105.3522379,fragment
mineral,23.24860614,fragment
tire wear,87.15112835,fragment
mineral,114.5481247,fragment
mineral,52.32337875,fragment
mineral,42.80777506,fragment
mineral,26.52801462,fragment
mineral,21.46350045,fragment
tire wear,64.39308882,fragment
mineral,72.44952276,fragment
mineral,24.92001682,fragment
mineral,39.02170578,fragment
mineral,53.85336128,fragment
mineral,84.25140276,fragment
mineral,80.17611793,fragment
asphalt,98.29608119,fragment
mineral,57.85994855,fragment
mineral,25.06885032,fragment
mineral,78.66630341,fragment
mineral,35.14271423,fragment
mineral,90.66219936,fragment
mineral,33.36528017,fragment
tire wear,83.77806973,fragment
tire wear,70.06028642,fragment
organic,41.65019142,fragment
asphalt,71.01935909,fragment
mineral,21.92531803,fragment
mineral,31.67403469,fragment
mineral,21.07359728,fragment
mineral,24.99140318,fragment
mineral,29.38592942,fragment
mineral,43.61611747,fragment
mineral,25.65631808,fragment
mineral,98.4559657,fragment
asphalt,88.21724121,fragment
tire wear,64.63569027,fragment
mineral,99.03834346,fragment
mineral,20.1478072,fragment
mineral,45.37747547,fragment
mineral,98.29950678,fragment
mineral,29.12781202,fragment
mineral,64.81931589,fragment
mineral,26.73630164,fragment
mineral,21.28069475,fragment
mineral,20.06790118,fragment
mineral,74.32744138,fragment
tire wear,30.41751005,fragment
mineral,83.11996375,fragment
mineral,25.93966274,fragment
asphalt,32.98753823,fragment
mineral,52.14624175,fragment
mineral,85.40345504,fragment
mineral,81.43666628,fragment
mineral,38.95429603,fragment
mineral,27.66052581,fragment
mineral,35.23222318,fragment
mineral,32.10324948,fragment
mineral,43.86114732,fragment
mineral,28.84487408,fragment
mineral,85.72698813,fragment
tire wear,43.90578498,fragment
mineral,28.45887068,fragment
mineral,98.65481309,fragment
mineral,44.23021524,fragment
asphalt,73.86857522,fragment
mineral,20.80236171,fragment
mineral,110.6306083,fragment
mineral,42.38059258,fragment
mineral,20.03873304,fragment
mineral,70.91422206,fragment
mineral,29.27654353,fragment
mineral,31.74176527,fragment
mineral,26.62230315,fragment
mineral,31.13833086,fragment
mineral,59.64142273,fragment
mineral,69.70374767,fragment
tire wear,24.96164607,fragment
mineral,23.87087343,fragment
mineral,20.62726742,fragment
mineral,84.50775306,fragment
mineral,50.424189,fragment
asphalt,24.02760858,fragment
mineral,28.93589091,fragment
mineral,74.96998921,fragment
mineral,74.15429622,fragment
mineral,56.95886396,fragment
mineral,48.41638248,fragment
mineral,23.38486578,fragment
asphalt,24.95782912,fragment
mineral,67.64408733,fragment
mineral,25.27347944,fragment
tire wear,30.81087796,fragment
mineral,28.35543868,fragment
mineral,34.38274127,fragment
mineral,87.2812544,fragment
mineral,34.28091409,fragment
mineral,70.43987598,fragment
mineral,47.98232538,fragment
mineral,62.08253756,fragment
mineral,43.13247494,fragment
asphalt,121.6659184,fragment
tire wear,23.35421141,fragment
tire wear,46.90985239,fragment
mineral,50.81973113,fragment
mineral,22.45720211,fragment
tire wear,28.72192225,fragment
mineral,40.92796296,fragment
mineral,27.41848239,fragment
mineral,58.13034598,fragment
mineral,97.04098042,fragment
mineral,44.33121529,fragment
asphalt,31.07869812,fragment
mineral,41.41197331,fragment
tire wear,24.73857387,fragment
mineral,23.85470733,fragment
mineral,24.51310125,fragment
mineral,76.46826434,fragment
mineral,89.33815363,fragment
tire wear,41.25617935,fragment
mineral,29.46388063,fragment
mineral,52.44275629,fragment
mineral,54.20491293,fragment
mineral,40.18219028,fragment
tire wear,64.17119218,fragment
mineral,32.01241374,fragment
mineral,22.47251668,fragment
mineral,72.90987873,fragment
mineral,53.21210212,fragment
mineral,39.72961971,fragment
asphalt,33.91790626,fragment
mineral,22.61297967,fragment
mineral,48.12782872,fragment
mineral,58.04960253,fragment
mineral,22.58196333,fragment
mineral,23.46274609,fragment
mineral,36.28422573,fragment
mineral,87.81866971,fragment
mineral,21.31693768,fragment
tire wear,20.1630137,fragment
mineral,25.55093291,fragment
mineral,24.93482775,fragment
mineral,24.16532089,fragment
mineral,24.96298223,fragment
mineral,21.92332876,fragment
mineral,68.95657368,fragment
mineral,72.85559929,fragment
mineral,62.3786799,fragment
mineral,40.7777381,fragment
tire wear,23.18285806,fragment
tire wear,80.93372592,fragment
mineral,51.74689661,fragment
mineral,21.15314563,fragment
mineral,38.7196061,fragment
mineral,66.07596887,fragment
mineral,119.2674913,fragment
tire wear,32.25413455,fragment
mineral,37.14903707,fragment
mineral,21.79548791,fragment
mineral,21.07104649,fragment
mineral,23.30217999,fragment
mineral,50.86712809,fragment
mineral,28.48743272,fragment
mineral,66.4386725,fragment
mineral,21.10321728,fragment
mineral,63.89327789,fragment
mineral,32.1191546,fragment
mineral,101.1039811,fragment
mineral,51.60353639,fragment
asphalt,86.92391183,fragment
tire wear,33.0441262,fragment
mineral,36.96906428,fragment
mineral,46.06894626,fragment
tire wear,29.8179701,fragment
mineral,35.25211867,fragment
tire wear,116.8412964,fragment
mineral,24.39598115,fragment
mineral,98.37637978,fragment
mineral,104.9251761,fragment
mineral,34.70728211,fragment
mineral,24.36872792,fragment
tire wear,24.53175929,fragment
mineral,76.78743991,fragment
mineral,94.49223885,fragment
mineral,20.71970993,fragment
tire wear,42.45567662,fragment
mineral,61.8279215,fragment
mineral,49.52738658,fragment
mineral,94.66688772,fragment
mineral,85.28340297,fragment
mineral,35.61626235,fragment
mineral,60.94293201,fragment
mineral,22.88285166,fragment
mineral,23.38860595,fragment
mineral,103.4982729,fragment
asphalt,72.01352311,fragment
mineral,25.12688245,fragment
mineral,46.06958553,fragment
mineral,119.1348757,fragment
mineral,21.25012918,fragment
mineral,23.90152289,fragment
asphalt,36.5263823,fragment
mineral,37.59294824,fragment
mineral,24.38253813,fragment
mineral,22.88538213,fragment
mineral,38.89587083,fragment
mineral,41.12322566,fragment
mineral,67.62278631,fragment
mineral,26.55814557,fragment
mineral,21.39516136,fragment
mineral,23.24414571,fragment
mineral,26.82077659,fragment
mineral,26.06910417,fragment
mineral,36.3784552,fragment
mineral,20.63678383,fragment
asphalt,20.21735178,fragment
organic,27.5293105,fragment
mineral,49.47772951,fragment
mineral,44.76040442,fragment
mineral,46.07947696,fragment
tire wear,54.25316607,fragment
tire wear,47.78685109,fragment
mineral,25.59077263,fragment
mineral,26.14820177,fragment
tire wear,28.132523,fragment
mineral,77.11785821,fragment
mineral,20.91534359,fragment
mineral,67.49316618,fragment
mineral,58.19500224,fragment
tire wear,20.18616199,fragment
tire wear,61.65129034,fragment
mineral,74.14821407,fragment
mineral,62.25922396,fragment
asphalt,89.08752329,fragment
mineral,25.20430752,fragment
asphalt,20.51701643,fragment
mineral,21.40384828,fragment
mineral,22.46043414,fragment
mineral,21.73027685,fragment
mineral,32.60109949,fragment
asphalt,22.00329451,fragment
mineral,80.26974616,fragment
mineral,21.9459647,fragment
mineral,20.92579241,fragment
tire wear,119.5225302,fragment
mineral,88.1576396,fragment
mineral,24.6231504,fragment
mineral,43.34017039,fragment
mineral,63.05659676,fragment
tire wear,101.1173102,fragment
mineral,35.27870503,fragment
tire wear,124.4816154,fragment
mineral,34.04045647,fragment
mineral,110.3239267,fragment
mineral,28.59764576,fragment
tire wear,36.43311756,fragment
mineral,48.149027,fragment
asphalt,68.60133441,fragment
mineral,50.4889217,fragment
mineral,28.81121743,fragment
mineral,23.63045708,fragment
mineral,44.52793424,fragment
tire wear,20.92336819,fragment
tire wear,115.9243776,fragment
mineral,82.64389218,fragment
mineral,31.19701639,fragment
mineral,42.34622694,fragment
mineral,85.91520912,fragment
mineral,23.70565895,fragment
mineral,24.71765292,fragment
mineral,120.1160184,fragment
mineral,24.2251061,fragment
mineral,88.27097356,fragment
mineral,57.45960737,fragment
mineral,32.03029314,fragment
tire wear,62.96025375,fragment
mineral,28.62505101,fragment
mineral,30.60592645,fragment
tire wear,67.46327647,fragment
mineral,28.59349391,fragment
tire wear,20.87383718,fragment
mineral,90.10875995,fragment
mineral,86.28735274,fragment
mineral,21.61261542,fragment
mineral,33.27663575,fragment
mineral,66.49954405,fragment
mineral,34.18247237,fragment
mineral,21.93479613,fragment
mineral,72.47530055,fragment
asphalt,29.24470785,fragment
mineral,69.80054491,fragment
asphalt,92.28768838,fragment
asphalt,39.50242311,fragment
mineral,24.45019253,fragment
mineral,49.367056,fragment
mineral,28.63190097,fragment
mineral,24.95039107,fragment
mineral,42.54797423,fragment
tire wear,124.5097452,fragment
mineral,69.96828866,fragment
asphalt,31.90809648,fragment
mineral,56.02191415,fragment
mineral,22.01201171,fragment
asphalt,104.87383,fragment
mineral,88.54529077,fragment
mineral,45.71088194,fragment
tire wear,110.9160412,fragment
tire wear,32.21409368,fragment
mineral,113.3233973,fragment
mineral,85.17412712,fragment
organic,75.06516231,fragment
mineral,22.4005759,fragment
mineral,32.17450035,fragment
mineral,24.63575674,fragment
mineral,106.3159857,fragment
mineral,115.4733635,fragment
mineral,23.31435111,fragment
mineral,42.69895713,fragment
mineral,25.76922771,fragment
mineral,63.39516514,fragment
mineral,22.77517161,fragment
mineral,82.43735711,fragment
asphalt,25.25839011,fragment
tire wear,68.91127956,fragment
mineral,27.08251352,fragment
mineral,60.58524925,fragment
mineral,53.38743526,fragment
mineral,28.31965001,fragment
mineral,49.41693164,fragment
mineral,38.98466043,fragment
mineral,28.47264887,fragment
tire wear,34.62314121,fragment
mineral,92.61235431,fragment
mineral,55.34744824,fragment
mineral,75.26081728,fragment
mineral,47.31184421,fragment
mineral,20.31451193,fragment
tire wear,24.14165824,fragment
mineral,36.23999,fragment
tire wear,48.81478738,fragment
mineral,55.69966585,fragment
tire wear,120.2386404,fragment
mineral,27.12784695,fragment
mineral,74.78463981,fragment
mineral,69.09474549,fragment
asphalt,20.7979332,fragment
mineral,26.81324566,fragment
mineral,23.67770492,fragment
mineral,23.01869085,fragment
mineral,20.45166577,fragment
mineral,98.13882701,fragment
mineral,23.98452978,fragment
mineral,26.5040663,fragment
asphalt,33.63353429,fragment
mineral,20.81558993,fragment
mineral,64.31671038,fragment
mineral,26.9269378,fragment
asphalt,22.12806414,fragment
mineral,21.53584655,fragment
mineral,23.62352775,fragment
mineral,92.18313916,fragment
mineral,40.74640373,fragment
mineral,59.71108289,fragment
tire wear,57.08128299,fragment
mineral,76.89588498,fragment
mineral,20.99891033,fragment
mineral,25.30441349,fragment
mineral,35.05870767,fragment
asphalt,21.84628433,fragment
mineral,20.1452567,fragment
mineral,37.69602551,fragment
tire wear,34.98614633,fragment
mineral,61.62774308,fragment
mineral,20.31196728,fragment
mineral,121.4046286,fragment
organic,34.93621366,fragment
mineral,28.90448703,fragment
tire wear,92.79644679,fragment
mineral,107.5907205,fragment
mineral,23.60125703,fragment
asphalt,43.39100408,fragment
mineral,44.13157154,fragment
mineral,29.82687718,fragment
mineral,50.64185532,fragment
mineral,55.61818695,fragment
mineral,93.06600026,fragment
mineral,75.31313492,fragment
tire wear,26.42823033,fragment
mineral,26.54746892,fragment
mineral,51.59732198,fragment
mineral,90.06699979,fragment
mineral,20.51551229,fragment
mineral,30.44969316,fragment
